year,week_no,district,disease_name_in_full_form,cases,cases_lag1,cases_lag2,cases_lag3,cases_lag4,precip_lag1,precip_lag2,precip_lag3,precip_lag4
2025,2,Puttalam,Enteric Fever,0,0,0,0,0,32.12,10.9,39.23,50.85
2025,3,Puttalam,Enteric Fever,0,0,0,0,0,56.15,32.12,10.9,39.23
2025,4,Puttalam,Enteric Fever,0,0,0,0,0,73.62,56.15,32.12,10.9
2025,5,Puttalam,Enteric Fever,0,0,0,0,0,26,73.62,56.15,32.12
2025,6,Puttalam,Enteric Fever,0,0,0,0,0,37.19,26,73.62,56.15
2025,7,Puttalam,Enteric Fever,0,0,0,0,0,0.5,37.19,26,73.62
2025,8,Puttalam,Enteric Fever,0,0,0,0,0,2.1,0.5,37.19,26
2025,9,Puttalam,Enteric Fever,0,0,0,0,0,0.1,2.1,0.5,37.19
2025,10,Puttalam,Enteric Fever,0,0,0,0,0,48.92,0.1,2.1,0.5
2025,11,Puttalam,Enteric Fever,0,0,0,0,0,5.9,48.92,0.1,2.1
2025,12,Puttalam,Enteric Fever,0,0,0,0,0,64.2,5.9,48.92,0.1
2025,13,Puttalam,Enteric Fever,0,0,0,0,0,29.3,64.2,5.9,48.92
2025,14,Puttalam,Enteric Fever,0,0,0,0,0,9.3,29.3,64.2,5.9
2025,15,Puttalam,Enteric Fever,0,0,0,0,0,65.7,9.3,29.3,64.2
2025,16,Puttalam,Enteric Fever,0,0,0,0,0,24.5,65.7,9.3,29.3
2025,17,Puttalam,Enteric Fever,0,0,0,0,0,18,24.5,65.7,9.3
2025,18,Puttalam,Enteric Fever,0,0,0,0,0,18.5,18,24.5,65.7
2025,19,Puttalam,Enteric Fever,0,0,0,0,0,17.95,18.5,18,24.5
2025,20,Puttalam,Enteric Fever,0,0,0,0,0,16.4,17.95,18.5,18
2025,21,Puttalam,Enteric Fever,0,0,0,0,0,44.5,16.4,17.95,18.5
2025,22,Puttalam,Enteric Fever,0,0,0,0,0,46.51,44.5,16.4,17.95
2025,23,Puttalam,Enteric Fever,0,0,0,0,0,17.68,46.51,44.5,16.4
2025,24,Puttalam,Enteric Fever,0,0,0,0,0,1.64,17.68,46.51,44.5
2025,25,Puttalam,Enteric Fever,0,0,0,0,0,17.11,1.64,17.68,46.51
2025,26,Puttalam,Enteric Fever,0,0,0,0,0,12.23,17.11,1.64,17.68
2025,27,Puttalam,Enteric Fever,0,0,0,0,0,5.22,12.23,17.11,1.64
2025,28,Puttalam,Enteric Fever,0,0,0,0,0,8.61,5.22,12.23,17.11
2025,29,Puttalam,Enteric Fever,0,0,0,0,0,3.7,8.61,5.22,12.23
2025,30,Puttalam,Enteric Fever,0,0,0,0,0,22.32,3.7,8.61,5.22
2025,31,Puttalam,Enteric Fever,0,0,0,0,0,23.83,22.32,3.7,8.61
2025,32,Puttalam,Enteric Fever,0,0,0,0,0,7.77,23.83,22.32,3.7
2025,33,Puttalam,Enteric Fever,0,0,0,0,0,22.1,7.77,23.83,22.32
2025,34,Puttalam,Enteric Fever,0,0,0,0,0,1.6,22.1,7.77,23.83
2025,35,Puttalam,Enteric Fever,0,0,0,0,0,2.6,1.6,22.1,7.77
2025,36,Puttalam,Enteric Fever,0,0,0,0,0,0.7,2.6,1.6,22.1
2025,37,Puttalam,Enteric Fever,0,0,0,0,0,0.7,0.7,2.6,1.6
2025,38,Puttalam,Enteric Fever,0,0,0,0,0,13.4,0.7,0.7,2.6
2025,39,Puttalam,Enteric Fever,0,0,0,0,0,24.4,13.4,0.7,0.7
2025,40,Puttalam,Enteric Fever,0,0,0,0,0,9.1,24.4,13.4,0.7
2025,41,Puttalam,Enteric Fever,0,0,0,0,0,12.9,9.1,24.4,13.4
2025,42,Puttalam,Enteric Fever,0,0,0,0,0,7.7,12.9,9.1,24.4
2025,43,Puttalam,Enteric Fever,0,0,0,0,0,62.2,7.7,12.9,9.1
2025,44,Puttalam,Enteric Fever,0,0,0,0,0,142.6,62.2,7.7,12.9
2025,45,Puttalam,Enteric Fever,0,0,0,0,0,11.2,142.6,62.2,7.7
2025,46,Puttalam,Enteric Fever,0,0,0,0,0,49.2,11.2,142.6,62.2
2025,47,Puttalam,Enteric Fever,0,0,0,0,0,34.5,49.2,11.2,142.6
2025,48,Puttalam,Enteric Fever,0,0,0,0,0,134.8,34.5,49.2,11.2
2025,49,Puttalam,Enteric Fever,0,0,0,0,0,398.3,134.8,34.5,49.2
2025,50,Puttalam,Enteric Fever,0,0,0,0,0,20.6,398.3,134.8,34.5
2025,51,Puttalam,Enteric Fever,0,0,0,0,0,29.2,20.6,398.3,134.8
2025,52,Puttalam,Enteric Fever,1,0,0,0,0,3.6,29.2,20.6,398.3
2020,5,Puttalam,Leptospirosis,2,5,2,3,3,3.5,3.8,1.2,4.7
2020,6,Puttalam,Leptospirosis,1,2,5,2,3,0,3.5,3.8,1.2
2020,7,Puttalam,Leptospirosis,0,1,2,5,2,0,0,3.5,3.8
2020,8,Puttalam,Leptospirosis,2,0,1,2,5,2.6,0,0,3.5
2020,9,Puttalam,Leptospirosis,2,2,0,1,2,2.4,2.6,0,0
2020,10,Puttalam,Leptospirosis,1,2,2,0,1,0,2.4,2.6,0
2020,11,Puttalam,Leptospirosis,0,1,2,2,0,10.4,0,2.4,2.6
2020,12,Puttalam,Leptospirosis,0,0,1,2,2,0,10.4,0,2.4
2020,13,Puttalam,Leptospirosis,0,0,0,1,2,13.5,0,10.4,0
2020,14,Puttalam,Leptospirosis,0,0,0,0,1,6,13.5,0,10.4
2020,15,Puttalam,Leptospirosis,0,0,0,0,0,16.3,6,13.5,0
2020,16,Puttalam,Leptospirosis,0,0,0,0,0,22.2,16.3,6,13.5
2020,17,Puttalam,Leptospirosis,0,0,0,0,0,34.5,22.2,16.3,6
2020,18,Puttalam,Leptospirosis,0,0,0,0,0,49.45,34.5,22.2,16.3
2020,19,Puttalam,Leptospirosis,0,0,0,0,0,12.2,49.45,34.5,22.2
2020,20,Puttalam,Leptospirosis,0,0,0,0,0,32,12.2,49.45,34.5
2020,21,Puttalam,Leptospirosis,4,0,0,0,0,65.4,32,12.2,49.45
2020,22,Puttalam,Leptospirosis,6,4,0,0,0,39.8,65.4,32,12.2
2020,23,Puttalam,Leptospirosis,1,6,4,0,0,16.5,39.8,65.4,32
2020,24,Puttalam,Leptospirosis,1,1,6,4,0,62.44,16.5,39.8,65.4
2020,25,Puttalam,Leptospirosis,1,1,1,6,4,32.9,62.44,16.5,39.8
2020,26,Puttalam,Leptospirosis,11,1,1,1,6,8.8,32.9,62.44,16.5
2020,27,Puttalam,Leptospirosis,5,11,1,1,1,25.4,8.8,32.9,62.44
2020,28,Puttalam,Leptospirosis,0,5,11,1,1,15.4,25.4,8.8,32.9
2020,29,Puttalam,Leptospirosis,3,0,5,11,1,22.5,15.4,25.4,8.8
2020,30,Puttalam,Leptospirosis,0,3,0,5,11,11.85,22.5,15.4,25.4
2020,31,Puttalam,Leptospirosis,0,0,3,0,5,28.1,11.85,22.5,15.4
2020,32,Puttalam,Leptospirosis,2,0,0,3,0,36.65,28.1,11.85,22.5
2020,33,Puttalam,Leptospirosis,3,2,0,0,3,59.35,36.65,28.1,11.85
2020,34,Puttalam,Leptospirosis,2,3,2,0,0,3.5,59.35,36.65,28.1
2020,35,Puttalam,Leptospirosis,1,2,3,2,0,4.8,3.5,59.35,36.65
2020,36,Puttalam,Leptospirosis,2,1,2,3,2,4,4.8,3.5,59.35
2020,37,Puttalam,Leptospirosis,0,2,1,2,3,85.6,4,4.8,3.5
2020,38,Puttalam,Leptospirosis,2,0,2,1,2,37.6,85.6,4,4.8
2020,39,Puttalam,Leptospirosis,0,2,0,2,1,45.9,37.6,85.6,4
2020,40,Puttalam,Leptospirosis,0,0,2,0,2,30.4,45.9,37.6,85.6
2020,41,Puttalam,Leptospirosis,0,0,0,2,0,33.7,30.4,45.9,37.6
2020,42,Puttalam,Leptospirosis,0,0,0,0,2,22.7,33.7,30.4,45.9
2020,43,Puttalam,Leptospirosis,1,0,0,0,0,25.5,22.7,33.7,30.4
2020,44,Puttalam,Leptospirosis,0,1,0,0,0,5.58,25.5,22.7,33.7
2020,45,Puttalam,Leptospirosis,0,0,1,0,0,9.3,5.58,25.5,22.7
2020,46,Puttalam,Leptospirosis,0,0,0,1,0,56.85,9.3,5.58,25.5
2020,47,Puttalam,Leptospirosis,1,0,0,0,1,128.04,56.85,9.3,5.58
2020,48,Puttalam,Leptospirosis,2,1,0,0,0,76.45,128.04,56.85,9.3
2020,49,Puttalam,Leptospirosis,0,2,1,0,0,18.65,76.45,128.04,56.85
2020,50,Puttalam,Leptospirosis,0,0,2,1,0,148.58,18.65,76.45,128.04
2020,51,Puttalam,Leptospirosis,1,0,0,2,1,7.95,148.58,18.65,76.45
2020,52,Puttalam,Leptospirosis,7,1,0,0,2,37.2,7.95,148.58,18.65
2021,1,Puttalam,Leptospirosis,2,7,1,0,0,181.8,37.2,7.95,148.58
2021,2,Puttalam,Leptospirosis,2,2,7,1,0,56.87,181.8,37.2,7.95
2021,3,Puttalam,Leptospirosis,2,2,2,7,1,86.76,56.87,181.8,37.2
2021,4,Puttalam,Leptospirosis,2,2,2,2,7,6.63,86.76,56.87,181.8
2021,5,Puttalam,Leptospirosis,0,2,2,2,2,15.25,6.63,86.76,56.87
2021,6,Puttalam,Leptospirosis,0,0,2,2,2,8.8,15.25,6.63,86.76
2021,7,Puttalam,Leptospirosis,0,0,0,2,2,0.4,8.8,15.25,6.63
2021,8,Puttalam,Leptospirosis,1,0,0,0,2,3.8,0.4,8.8,15.25
2021,9,Puttalam,Leptospirosis,0,1,0,0,0,0.3,3.8,0.4,8.8
2021,10,Puttalam,Leptospirosis,1,0,1,0,0,5.9,0.3,3.8,0.4
2021,12,Puttalam,Leptospirosis,2,1,0,1,0,20.4,5.9,0.3,3.8
2021,13,Puttalam,Leptospirosis,0,2,1,0,1,53.5,20.4,5.9,0.3
2021,14,Puttalam,Leptospirosis,1,0,2,1,0,0.7,53.5,20.4,5.9
2021,15,Puttalam,Leptospirosis,0,1,0,2,1,22.75,0.7,53.5,20.4
2021,16,Puttalam,Leptospirosis,2,0,1,0,2,53.9,22.75,0.7,53.5
2021,17,Puttalam,Leptospirosis,0,2,0,1,0,16.6,53.9,22.75,0.7
2021,18,Puttalam,Leptospirosis,1,0,2,0,1,33.95,16.6,53.9,22.75
2021,19,Puttalam,Leptospirosis,0,1,0,2,0,89.4,33.95,16.6,53.9
2021,20,Puttalam,Leptospirosis,0,0,1,0,2,87.4,89.4,33.95,16.6
2021,21,Puttalam,Leptospirosis,0,0,0,1,0,47.8,87.4,89.4,33.95
2021,22,Puttalam,Leptospirosis,1,0,0,0,1,69.5,47.8,87.4,89.4
2021,23,Puttalam,Leptospirosis,0,1,0,0,0,54.9,69.5,47.8,87.4
2021,24,Puttalam,Leptospirosis,0,0,1,0,0,21.25,54.9,69.5,47.8
2021,25,Puttalam,Leptospirosis,0,0,0,1,0,5.3,21.25,54.9,69.5
2021,26,Puttalam,Leptospirosis,0,0,0,0,1,20.4,5.3,21.25,54.9
2021,27,Puttalam,Leptospirosis,1,0,0,0,0,20.4,20.4,5.3,21.25
2021,28,Puttalam,Leptospirosis,1,1,0,0,0,34.9,20.4,20.4,5.3
2021,29,Puttalam,Leptospirosis,0,1,1,0,0,7.15,34.9,20.4,20.4
2021,30,Puttalam,Leptospirosis,1,0,1,1,0,18.8,7.15,34.9,20.4
2021,31,Puttalam,Leptospirosis,0,1,0,1,1,3.8,18.8,7.15,34.9
2021,32,Puttalam,Leptospirosis,0,0,1,0,1,8.9,3.8,18.8,7.15
2021,33,Puttalam,Leptospirosis,1,0,0,1,0,12,8.9,3.8,18.8
2021,34,Puttalam,Leptospirosis,0,1,0,0,1,10.45,12,8.9,3.8
2021,35,Puttalam,Leptospirosis,1,0,1,0,0,19.9,10.45,12,8.9
2021,36,Puttalam,Leptospirosis,0,1,0,1,0,19.9,19.9,10.45,12
2021,37,Puttalam,Leptospirosis,0,0,1,0,1,10,19.9,19.9,10.45
2021,38,Puttalam,Leptospirosis,0,0,0,1,0,23.1,10,19.9,19.9
2021,39,Puttalam,Leptospirosis,0,0,0,0,1,25.05,23.1,10,19.9
2021,40,Puttalam,Leptospirosis,0,0,0,0,0,44.6,25.05,23.1,10
2021,41,Puttalam,Leptospirosis,0,0,0,0,0,91.9,44.6,25.05,23.1
2021,42,Puttalam,Leptospirosis,1,0,0,0,0,55.65,91.9,44.6,25.05
2021,43,Puttalam,Leptospirosis,1,1,0,0,0,62.75,55.65,91.9,44.6
2021,44,Puttalam,Leptospirosis,1,1,1,0,0,151.75,62.75,55.65,91.9
2021,45,Puttalam,Leptospirosis,0,1,1,1,0,156.95,151.75,62.75,55.65
2021,46,Puttalam,Leptospirosis,0,0,1,1,1,330.25,156.95,151.75,62.75
2021,47,Puttalam,Leptospirosis,2,0,0,1,1,63.9,330.25,156.95,151.75
2021,48,Puttalam,Leptospirosis,1,2,0,0,1,105.85,63.9,330.25,156.95
2021,49,Puttalam,Leptospirosis,1,1,2,0,0,56.5,105.85,63.9,330.25
2021,50,Puttalam,Leptospirosis,3,1,1,2,0,14.4,56.5,105.85,63.9
2021,51,Puttalam,Leptospirosis,3,3,1,1,2,47.4,14.4,56.5,105.85
2022,1,Puttalam,Leptospirosis,3,3,3,1,1,1.5,47.4,14.4,56.5
2022,2,Puttalam,Leptospirosis,4,3,3,3,1,21.7,1.5,47.4,14.4
2022,3,Puttalam,Leptospirosis,1,4,3,3,3,12,21.7,1.5,47.4
2022,4,Puttalam,Leptospirosis,0,1,4,3,3,1.8,12,21.7,1.5
2022,5,Puttalam,Leptospirosis,0,0,1,4,3,7.2,1.8,12,21.7
2022,6,Puttalam,Leptospirosis,1,0,0,1,4,0.9,7.2,1.8,12
2022,7,Puttalam,Leptospirosis,0,1,0,0,1,38.3,0.9,7.2,1.8
2022,8,Puttalam,Leptospirosis,0,0,1,0,0,3.7,38.3,0.9,7.2
2022,9,Puttalam,Leptospirosis,0,0,0,1,0,5.1,3.7,38.3,0.9
2022,10,Puttalam,Leptospirosis,1,0,0,0,1,1.8,5.1,3.7,38.3
2022,11,Puttalam,Leptospirosis,0,1,0,0,0,7.2,1.8,5.1,3.7
2022,12,Puttalam,Leptospirosis,0,0,1,0,0,8.2,7.2,1.8,5.1
2022,13,Puttalam,Leptospirosis,0,0,0,1,0,15.5,8.2,7.2,1.8
2022,14,Puttalam,Leptospirosis,0,0,0,0,1,15.7,15.5,8.2,7.2
2022,15,Puttalam,Leptospirosis,0,0,0,0,0,96.15,15.7,15.5,8.2
2022,16,Puttalam,Leptospirosis,0,0,0,0,0,57.15,96.15,15.7,15.5
2022,17,Puttalam,Leptospirosis,0,0,0,0,0,42.7,57.15,96.15,15.7
2022,18,Puttalam,Leptospirosis,0,0,0,0,0,23.1,42.7,57.15,96.15
2022,19,Puttalam,Leptospirosis,0,0,0,0,0,6,23.1,42.7,57.15
2022,20,Puttalam,Leptospirosis,0,0,0,0,0,85.7,6,23.1,42.7
2022,21,Puttalam,Leptospirosis,2,0,0,0,0,38,85.7,6,23.1
2022,22,Puttalam,Leptospirosis,1,2,0,0,0,42.6,38,85.7,6
2022,23,Puttalam,Leptospirosis,1,1,2,0,0,39.1,42.6,38,85.7
2022,24,Puttalam,Leptospirosis,3,1,1,2,0,27.15,39.1,42.6,38
2022,25,Puttalam,Leptospirosis,0,3,1,1,2,18.7,27.15,39.1,42.6
2022,26,Puttalam,Leptospirosis,0,0,3,1,1,22.2,18.7,27.15,39.1
2022,27,Puttalam,Leptospirosis,0,0,0,3,1,10.05,22.2,18.7,27.15
2022,29,Puttalam,Leptospirosis,0,0,0,0,3,1.2,10.05,22.2,18.7
2022,30,Puttalam,Leptospirosis,0,0,0,0,0,18.5,1.2,10.05,22.2
2022,31,Puttalam,Leptospirosis,1,0,0,0,0,28.5,18.5,1.2,10.05
2022,32,Puttalam,Leptospirosis,0,1,0,0,0,48.2,28.5,18.5,1.2
2022,33,Puttalam,Leptospirosis,0,0,1,0,0,2.4,48.2,28.5,18.5
2022,34,Puttalam,Leptospirosis,0,0,0,1,0,8,2.4,48.2,28.5
2022,35,Puttalam,Leptospirosis,1,0,0,0,1,34.1,8,2.4,48.2
2022,36,Puttalam,Leptospirosis,0,1,0,0,0,72.21,34.1,8,2.4
2022,37,Puttalam,Leptospirosis,0,0,1,0,0,12.2,72.21,34.1,8
2022,38,Puttalam,Leptospirosis,0,0,0,1,0,6.5,12.2,72.21,34.1
2022,39,Puttalam,Leptospirosis,0,0,0,0,1,4.7,6.5,12.2,72.21
2022,40,Puttalam,Leptospirosis,0,0,0,0,0,20.6,4.7,6.5,12.2
2022,41,Puttalam,Leptospirosis,1,0,0,0,0,14.3,20.6,4.7,6.5
2022,42,Puttalam,Leptospirosis,1,1,0,0,0,53.7,14.3,20.6,4.7
2022,43,Puttalam,Leptospirosis,1,1,1,0,0,95.35,53.7,14.3,20.6
2022,44,Puttalam,Leptospirosis,3,1,1,1,0,46.5,95.35,53.7,14.3
2022,45,Puttalam,Leptospirosis,1,3,1,1,1,122.95,46.5,95.35,53.7
2022,46,Puttalam,Leptospirosis,4,1,3,1,1,113.7,122.95,46.5,95.35
2022,47,Puttalam,Leptospirosis,3,4,1,3,1,20.25,113.7,122.95,46.5
2022,48,Puttalam,Leptospirosis,0,3,4,1,3,3.8,20.25,113.7,122.95
2022,49,Puttalam,Leptospirosis,0,0,3,4,1,45.5,3.8,20.25,113.7
2022,50,Puttalam,Leptospirosis,0,0,0,3,4,32.45,45.5,3.8,20.25
2022,51,Puttalam,Leptospirosis,3,0,0,0,3,13.7,32.45,45.5,3.8
2022,52,Puttalam,Leptospirosis,4,3,0,0,0,103.81,13.7,32.45,45.5
2022,53,Puttalam,Leptospirosis,0,4,3,0,0,22.3,103.81,13.7,32.45
2023,1,Puttalam,Leptospirosis,1,0,4,3,0,22.32,22.3,103.81,13.7
2023,2,Puttalam,Leptospirosis,1,1,0,4,3,33.2,22.32,22.3,103.81
2023,3,Puttalam,Leptospirosis,0,1,1,0,4,0,33.2,22.32,22.3
2023,4,Puttalam,Leptospirosis,1,0,1,1,0,25.3,0,33.2,22.32
2023,5,Puttalam,Leptospirosis,0,1,0,1,1,16.6,25.3,0,33.2
2023,6,Puttalam,Leptospirosis,0,0,1,0,1,87.1,16.6,25.3,0
2023,7,Puttalam,Leptospirosis,2,0,0,1,0,3.3,87.1,16.6,25.3
2023,8,Puttalam,Leptospirosis,1,2,0,0,1,9.3,3.3,87.1,16.6
2023,9,Puttalam,Leptospirosis,0,1,2,0,0,4,9.3,3.3,87.1
2023,10,Puttalam,Leptospirosis,0,0,1,2,0,16.2,4,9.3,3.3
2023,11,Puttalam,Leptospirosis,1,0,0,1,2,5.2,16.2,4,9.3
2023,12,Puttalam,Leptospirosis,1,1,0,0,1,42,5.2,16.2,4
2023,13,Puttalam,Leptospirosis,0,1,1,0,0,25.25,42,5.2,16.2
2023,14,Puttalam,Leptospirosis,0,0,1,1,0,15.1,25.25,42,5.2
2023,15,Puttalam,Leptospirosis,0,0,0,1,1,28.67,15.1,25.25,42
2023,16,Puttalam,Leptospirosis,0,0,0,0,1,22,28.67,15.1,25.25
2023,17,Puttalam,Leptospirosis,0,0,0,0,0,15.8,22,28.67,15.1
2023,18,Puttalam,Leptospirosis,0,0,0,0,0,107.57,15.8,22,28.67
2023,19,Puttalam,Leptospirosis,1,0,0,0,0,160.3,107.57,15.8,22
2023,20,Puttalam,Leptospirosis,2,1,0,0,0,33.98,160.3,107.57,15.8
2023,21,Puttalam,Leptospirosis,1,2,1,0,0,5.4,33.98,160.3,107.57
2023,22,Puttalam,Leptospirosis,1,1,2,1,0,5.6,5.4,33.98,160.3
2023,23,Puttalam,Leptospirosis,2,1,1,2,1,8.3,5.6,5.4,33.98
2023,24,Puttalam,Leptospirosis,4,2,1,1,2,16.95,8.3,5.6,5.4
2023,25,Puttalam,Leptospirosis,2,4,2,1,1,24,16.95,8.3,5.6
2023,26,Puttalam,Leptospirosis,2,2,4,2,1,26.1,24,16.95,8.3
2023,27,Puttalam,Leptospirosis,2,2,2,4,2,39.58,26.1,24,16.95
2023,28,Puttalam,Leptospirosis,2,2,2,2,4,22.15,39.58,26.1,24
2023,29,Puttalam,Leptospirosis,2,2,2,2,2,5.9,22.15,39.58,26.1
2023,30,Puttalam,Leptospirosis,3,2,2,2,2,3.7,5.9,22.15,39.58
2023,31,Puttalam,Leptospirosis,3,3,2,2,2,3.8,3.7,5.9,22.15
2023,32,Puttalam,Leptospirosis,1,3,3,2,2,0,3.8,3.7,5.9
2023,33,Puttalam,Leptospirosis,1,1,3,3,2,4.4,0,3.8,3.7
2023,34,Puttalam,Leptospirosis,8,1,1,3,3,1.2,4.4,0,3.8
2023,35,Puttalam,Leptospirosis,1,8,1,1,3,0.6,1.2,4.4,0
2023,36,Puttalam,Leptospirosis,4,1,8,1,1,45.45,0.6,1.2,4.4
2023,37,Puttalam,Leptospirosis,8,4,1,8,1,82.85,45.45,0.6,1.2
2023,38,Puttalam,Leptospirosis,3,8,4,1,8,29.95,82.85,45.45,0.6
2023,39,Puttalam,Leptospirosis,6,3,8,4,1,18.7,29.95,82.85,45.45
2023,40,Puttalam,Leptospirosis,1,6,3,8,4,105.2,18.7,29.95,82.85
2023,41,Puttalam,Leptospirosis,5,1,6,3,8,29.7,105.2,18.7,29.95
2023,42,Puttalam,Leptospirosis,1,5,1,6,3,58.6,29.7,105.2,18.7
2023,43,Puttalam,Leptospirosis,12,1,5,1,6,73.12,58.6,29.7,105.2
2023,44,Puttalam,Leptospirosis,21,12,1,5,1,91.6,73.12,58.6,29.7
2023,45,Puttalam,Leptospirosis,23,21,12,1,5,149.19,91.6,73.12,58.6
2023,46,Puttalam,Leptospirosis,0,23,21,12,1,162.1,149.19,91.6,73.12
2023,47,Puttalam,Leptospirosis,4,0,23,21,12,94.26,162.1,149.19,91.6
2023,48,Puttalam,Leptospirosis,1,4,0,23,21,116.6,94.26,162.1,149.19
2023,49,Puttalam,Leptospirosis,3,1,4,0,23,142.27,116.6,94.26,162.1
2023,50,Puttalam,Leptospirosis,14,3,1,4,0,73.84,142.27,116.6,94.26
2023,51,Puttalam,Leptospirosis,6,14,3,1,4,84.41,73.84,142.27,116.6
2023,52,Puttalam,Leptospirosis,9,6,14,3,1,30.4,84.41,73.84,142.27
2024,1,Puttalam,Leptospirosis,8,9,6,14,3,12.1,30.4,84.41,73.84
2024,2,Puttalam,Leptospirosis,16,8,9,6,14,57.85,12.1,30.4,84.41
2024,3,Puttalam,Leptospirosis,13,16,8,9,6,45.2,57.85,12.1,30.4
2024,4,Puttalam,Leptospirosis,16,13,16,8,9,33.4,45.2,57.85,12.1
2024,5,Puttalam,Leptospirosis,15,16,13,16,8,2.1,33.4,45.2,57.85
2024,6,Puttalam,Leptospirosis,17,15,16,13,16,44.75,2.1,33.4,45.2
2024,7,Puttalam,Leptospirosis,17,17,15,16,13,1.6,44.75,2.1,33.4
2024,8,Puttalam,Leptospirosis,18,17,17,15,16,6.99,1.6,44.75,2.1
2024,9,Puttalam,Leptospirosis,2,18,17,17,15,4.7,6.99,1.6,44.75
2024,10,Puttalam,Leptospirosis,4,2,18,17,17,1.7,4.7,6.99,1.6
2024,11,Puttalam,Leptospirosis,1,4,2,18,17,1.3,1.7,4.7,6.99
2024,12,Puttalam,Leptospirosis,3,1,4,2,18,0.9,1.3,1.7,4.7
2024,13,Puttalam,Leptospirosis,3,3,1,4,2,23.8,0.9,1.3,1.7
2024,14,Puttalam,Leptospirosis,4,3,3,1,4,27.1,23.8,0.9,1.3
2024,15,Puttalam,Leptospirosis,5,4,3,3,1,17.5,27.1,23.8,0.9
2024,16,Puttalam,Leptospirosis,0,5,4,3,3,37.5,17.5,27.1,23.8
2024,17,Puttalam,Leptospirosis,2,0,5,4,3,35.4,37.5,17.5,27.1
2024,18,Puttalam,Leptospirosis,3,2,0,5,4,20.92,35.4,37.5,17.5
2024,19,Puttalam,Leptospirosis,2,3,2,0,5,21.45,20.92,35.4,37.5
2024,20,Puttalam,Leptospirosis,2,2,3,2,0,49.26,21.45,20.92,35.4
2024,21,Puttalam,Leptospirosis,4,2,2,3,2,223.32,49.26,21.45,20.92
2024,22,Puttalam,Leptospirosis,1,4,2,2,3,168.82,223.32,49.26,21.45
2024,23,Puttalam,Leptospirosis,3,1,4,2,2,37.01,168.82,223.32,49.26
2024,24,Puttalam,Leptospirosis,1,3,1,4,2,27.1,37.01,168.82,223.32
2024,25,Puttalam,Leptospirosis,2,1,3,1,4,22.4,27.1,37.01,168.82
2024,26,Puttalam,Leptospirosis,1,2,1,3,1,41.12,22.4,27.1,37.01
2024,27,Puttalam,Leptospirosis,4,1,2,1,3,22.5,41.12,22.4,27.1
2024,28,Puttalam,Leptospirosis,6,4,1,2,1,21.7,22.5,41.12,22.4
2024,29,Puttalam,Leptospirosis,4,6,4,1,2,24.2,21.7,22.5,41.12
2024,30,Puttalam,Leptospirosis,6,4,6,4,1,22.2,24.2,21.7,22.5
2024,31,Puttalam,Leptospirosis,1,6,4,6,4,4.1,22.2,24.2,21.7
2024,32,Puttalam,Leptospirosis,3,1,6,4,6,16.01,4.1,22.2,24.2
2024,33,Puttalam,Leptospirosis,9,3,1,6,4,22.3,16.01,4.1,22.2
2024,34,Puttalam,Leptospirosis,6,9,3,1,6,93.45,22.3,16.01,4.1
2024,35,Puttalam,Leptospirosis,6,6,9,3,1,62.03,93.45,22.3,16.01
2024,36,Puttalam,Leptospirosis,2,6,6,9,3,36.78,62.03,93.45,22.3
2024,37,Puttalam,Leptospirosis,7,2,6,6,9,32.6,36.78,62.03,93.45
2024,38,Puttalam,Leptospirosis,6,7,2,6,6,43,32.6,36.78,62.03
2024,39,Puttalam,Leptospirosis,2,6,7,2,6,9.9,43,32.6,36.78
2024,40,Puttalam,Leptospirosis,6,2,6,7,2,20.4,9.9,43,32.6
2024,41,Puttalam,Leptospirosis,3,6,2,6,7,27.83,20.4,9.9,43
2024,42,Puttalam,Leptospirosis,3,3,6,2,6,101.69,27.83,20.4,9.9
2024,43,Puttalam,Leptospirosis,6,3,3,6,2,31.7,101.69,27.83,20.4
2024,44,Puttalam,Leptospirosis,5,6,3,3,6,87.71,31.7,101.69,27.83
2024,45,Puttalam,Leptospirosis,11,5,6,3,3,98.65,87.71,31.7,101.69
2024,46,Puttalam,Leptospirosis,12,11,5,6,3,58.73,98.65,87.71,31.7
2024,47,Puttalam,Leptospirosis,7,12,11,5,6,55.58,58.73,98.65,87.71
2024,48,Puttalam,Leptospirosis,13,7,12,11,5,89.75,55.58,58.73,98.65
2024,49,Puttalam,Leptospirosis,14,13,7,12,11,200.96,89.75,55.58,58.73
2024,50,Puttalam,Leptospirosis,8,14,13,7,12,8.1,200.96,89.75,55.58
2024,51,Puttalam,Leptospirosis,12,8,14,13,7,50.85,8.1,200.96,89.75
2024,52,Puttalam,Leptospirosis,15,12,8,14,13,39.23,50.85,8.1,200.96
2025,1,Puttalam,Leptospirosis,11,15,12,8,14,10.9,39.23,50.85,8.1
2025,2,Puttalam,Leptospirosis,26,11,15,12,8,32.12,10.9,39.23,50.85
2025,3,Puttalam,Leptospirosis,18,26,11,15,12,56.15,32.12,10.9,39.23
2025,4,Puttalam,Leptospirosis,12,18,26,11,15,73.62,56.15,32.12,10.9
2025,5,Puttalam,Leptospirosis,13,12,18,26,11,26,73.62,56.15,32.12
2025,6,Puttalam,Leptospirosis,2,13,12,18,26,37.19,26,73.62,56.15
2025,7,Puttalam,Leptospirosis,4,2,13,12,18,0.5,37.19,26,73.62
2025,8,Puttalam,Leptospirosis,4,4,2,13,12,2.1,0.5,37.19,26
